sensor_id,sensor_code,sensor_type,status,firmware_version,location_name,latitude,longitude,last_seen,created_at,village_id,village_name,district,state,population,reading_count,latest_reading_at,latest_quality_score,latest_ph,latest_turbidity,latest_ecoli
a6ee3aac-9ef4-41b9-bf36-dac149b930d4,JAL-0223,water_quality,active,1.0.0,Amritsar monitoring point,31.63333,74.875,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.248990,ad74c4a5-9e03-4bf5-af44-f279c8b31b88,Amritsar,Amritsar,Punjab,3406,12,2026-04-01T08:16:52.826469,85.94,7.77,6.01,0.5
70d46541-4057-46db-af74-90b64e07e87e,JAL-0224,water_quality,active,1.0.0,Attari monitoring point,31.60417,74.59167,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.255602,9efe208d-eb7e-4117-997c-73dc32224213,Attari,Amritsar,Punjab,3579,12,2026-04-01T08:16:52.826469,85.7,7.78,6.05,0.5
e735da9e-e653-45c3-89c0-9fc492fd9246,JAL-0225,water_quality,active,1.0.0,Bajwa monitoring point,31.93333,74.8375,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.261544,c31b8f06-245e-4b92-a3c8-f817f7fe6a86,Bajwa,Amritsar,Punjab,3752,12,2026-04-01T08:16:52.826469,85.06,7.79,6.09,0.6
a0976114-74cd-49b2-bd3b-65c25ce15905,JAL-0226,water_quality,active,1.0.0,Bal Kalan monitoring point,31.7125,74.90417,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.267061,f08472a5-1ebd-4092-a758-0dfe7907c26c,Bal Kalan,Amritsar,Punjab,3925,12,2026-04-01T08:16:52.826469,84.82,7.8,6.13,0.6
3d22ba91-865d-4221-9035-b28f3f6234b3,JAL-0227,water_quality,active,1.0.0,Bhankar Kalan monitoring point,31.57917,74.71667,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.272495,f9461ad3-f1d5-4980-b61e-1e9bf5cd7efa,Bhankar Kalan,Amritsar,Punjab,4098,12,2026-04-01T08:16:52.826469,84.52,7.82,6.18,0.6
994a16d6-5c1d-4222-a582-ef4910bf4f2d,JAL-0228,water_quality,active,1.0.0,Bhattaywad monitoring point,31.725,74.7125,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.277541,c687b88a-d19f-47d6-b3c8-a5f2edf576a8,Bhattaywad,Amritsar,Punjab,4271,12,2026-04-01T08:16:52.826469,83.88,7.83,6.22,0.7
53077a78-94c3-4070-b1e9-64c2b771624d,JAL-0229,water_quality,active,1.0.0,Bholewal monitoring point,31.69167,75.18333,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.283564,6f32e08d-6b10-4648-8726-f67e6a440a6c,Bholewal,Amritsar,Punjab,4444,12,2026-04-01T08:16:52.826469,83.64,7.84,6.26,0.7
853fddd3-9142-467c-b90a-68f3d3d620ba,JAL-0230,water_quality,active,1.0.0,Bhusse monitoring point,31.5375,74.68333,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.291216,933c153a-a84c-4953-a820-b604186a1367,Bhusse,Amritsar,Punjab,4617,12,2026-04-01T08:16:52.826469,83.4,7.85,6.3,0.7
5c871b72-2e59-433a-a2b3-d801d4d7f19c,JAL-0231,water_quality,active,1.0.0,Boparai Khurd monitoring point,31.625,74.725,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.298743,6ac776c6-aa35-4a73-ad3a-d75bdb57df97,Boparai Khurd,Amritsar,Punjab,4790,12,2026-04-01T08:16:52.826469,82.7,7.86,6.35,0.8
2994a246-f2f8-4654-8dc3-f96c58a00438,JAL-0232,water_quality,active,1.0.0,Ajagara monitoring point,26.03333,75.1,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.304883,13b7f08c-c1c0-41f7-a0cb-cbe080379428,Ajagara,Ajmer,Rajasthan,4963,12,2026-04-01T08:16:52.826469,82.46,7.87,6.39,0.8
1c0b7b2f-c02d-4696-9957-0d8d4470de07,JAL-0233,water_quality,active,1.0.0,Andheri Devi monitoring point,26.07833,74.37611,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.310903,cbafb6b0-6dc9-4b84-b076-ad4174948f35,Andheri Devi,Ajmer,Rajasthan,5309,12,2026-04-01T08:16:52.826469,82.22,7.89,6.43,0.8
a574f3f8-164d-43a6-bfad-8af5e7037a5c,JAL-0234,water_quality,active,1.0.0,Arian monitoring point,26.45,75.06667,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.316035,992673a6-2056-48c9-9723-511e41baf41c,Arian,Ajmer,Rajasthan,5136,12,2026-04-01T08:16:52.826469,81.92,7.9,6.48,0.8
0ce46bab-8846-46cd-9dc8-196a40094c7d,JAL-0235,water_quality,active,1.0.0,Baglias monitoring point,25.90833,74.2,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.320232,0b812f38-b9fb-436c-96ef-28840d98ce46,Baglias,Ajmer,Rajasthan,5482,12,2026-04-01T08:16:52.826469,96.4,7.91,0.42,0.9
d2b619b3-c449-4915-ba21-6439ce22e21c,JAL-0236,water_quality,active,1.0.0,Bandanwara monitoring point,26.15,74.7,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.324606,e6fe9176-c2b9-48d3-ac49-64e8ced71cc7,Bandanwara,Ajmer,Rajasthan,5655,12,2026-04-01T08:16:52.826469,96.4,7.92,0.46,0.9
abcf94f7-0e55-4ed2-802e-9bc9b62afefb,JAL-0237,water_quality,active,1.0.0,Barora monitoring point,26.2125,75.03611,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.330144,1a31e1ec-0fce-4e3d-93e5-17c4997b6029,Barora,Ajmer,Rajasthan,6001,12,2026-04-01T08:16:52.826469,96.4,7.93,0.5,0.9
74a30f90-5f30-4543-b9bb-b5dce3bf3460,JAL-0238,water_quality,active,1.0.0,Bogla monitoring point,25.83333,75.23333,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.334580,bc85c90a-f3a4-469d-8f8c-4806b630653a,Bogla,Ajmer,Rajasthan,5828,12,2026-04-01T08:16:52.826469,96.0,7.95,0.55,1.0
dbb8e614-d818-462e-83c3-613374a810d2,JAL-0239,water_quality,active,1.0.0,Dasuk monitoring point,26.41667,75.13333,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.340354,f7536959-b6f4-474e-9322-300024cbcc3e,Dasuk,Ajmer,Rajasthan,6174,12,2026-04-01T08:16:52.826469,96.0,7.96,0.59,1.0
67905e31-aed6-4941-8e3f-0e199b10777b,JAL-0240,water_quality,active,1.0.0,Daultpura monitoring point,25.995,74.44944,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.345621,b01374b8-e352-40e8-9a91-1d994ce39d6e,Daultpura,Ajmer,Rajasthan,6347,12,2026-04-01T08:16:52.826469,96.0,7.97,0.63,1.0
4a097e5f-f200-44ac-9629-5253df43c49b,JAL-0241,water_quality,active,1.0.0,Ghugra monitoring point,26.50417,74.69167,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.352773,6479c5dd-49c7-450a-a8fe-6a40cf3d2e1c,Ghugra,Ajmer,Rajasthan,6520,12,2026-04-01T08:16:52.826469,95.6,7.98,0.67,1.1
317a6a8c-fbc4-41ee-9a87-fa0a56074159,JAL-0242,water_quality,active,1.0.0,G.k.cholapuram monitoring point,11.21111,79.39583,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.358139,b68e6df5-be4a-4180-94f0-73c1e848e4b7,G.k.cholapuram,Ariyalur,Tamil Nadu,6693,12,2026-04-01T08:16:52.826469,95.48,7.99,0.72,1.1
dd9a5b98-978f-4915-90e4-d8ff6beb297f,JAL-0243,water_quality,active,1.0.0,Jayankondam-ow I monitoring point,11.2125,79.38333,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.363161,5fde8929-8c36-42c0-9e60-75aed4cff0d0,Jayankondam-ow I,Ariyalur,Tamil Nadu,6866,12,2026-04-01T08:16:52.826469,95.2,8.01,0.76,1.1
081d3603-36d2-4e72-bc5a-b3792c7f7cd4,JAL-0244,water_quality,active,1.0.0,Kalattur monitoring point,11.26944,79.37,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.367712,ba2a6bdf-0651-42ee-b8d4-5bc73b843ce4,Kalattur,Ariyalur,Tamil Nadu,7039,12,2026-04-01T08:16:52.826469,94.52,8.02,0.8,1.2
d785ccb6-047c-4931-b112-0d9fd9bbea55,JAL-0245,water_quality,active,1.0.0,Kilpazhavur monitoring point,11.03333,79.05,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.372725,6f4daad1-5982-4c14-950b-ae61c1beb4a8,Kilpazhavur,Ariyalur,Tamil Nadu,7212,12,2026-04-01T08:16:52.826469,94.24,8.03,0.85,1.2
cae934ec-3d38-403a-8854-b00d6027e5d2,JAL-0246,water_quality,active,1.0.0,Periyathukurichi monitoring point,11.41,79.33278,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.378463,c736df97-a51c-464f-9766-c621c1e5dc08,Periyathukurichi,Ariyalur,Tamil Nadu,7385,12,2026-04-01T08:16:52.826469,93.96,8.04,0.89,1.2
540c49fd-5df7-432a-935b-7182a7006fb1,JAL-0247,water_quality,active,1.0.0,Tirumanur monitoring point,10.9375,79.10417,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.385062,6177a373-184c-44c6-b155-0dff35e4ffc2,Tirumanur,Ariyalur,Tamil Nadu,7558,12,2026-04-01T08:16:52.826469,93.28,8.05,0.93,1.3
f96c89d9-26e5-4a60-88ba-6e5865f0c002,JAL-0248,water_quality,active,1.0.0,V.ramanapuram monitoring point,11.02389,79.1125,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.392853,4a69cada-21bf-4d20-80ba-0943fd1da7d6,V.ramanapuram,Ariyalur,Tamil Nadu,7731,12,2026-04-01T08:16:52.826469,93.0,8.07,0.97,1.3
a6ca8d8e-6f5b-46a3-8720-d877071596da,JAL-0249,water_quality,active,1.0.0,Adyar monitoring point,13.01667,80.26667,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.401186,7261b98f-ba6e-4092-ac29-851194da5aae,Adyar,Chennai,Tamil Nadu,7904,12,2026-04-01T08:16:52.826469,92.72,8.08,1.02,1.3
891d1601-8a4d-4be7-9af7-6844dbd637f5,JAL-0250,water_quality,active,1.0.0,Alwarpet monitoring point,13.025,80.25833,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.407376,aaa01ef7-37f8-4830-8f64-5b8ae389352a,Alwarpet,Chennai,Tamil Nadu,8077,12,2026-04-01T08:16:52.826469,92.04,8.09,1.06,1.4
b29840d4-1020-43b0-ad06-a922d2879bac,JAL-0251,water_quality,active,1.0.0,Aminjikarai monitoring point,13.06667,80.22778,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.413113,399d6f94-af01-4d36-a963-ba1faf6615ee,Aminjikarai,Chennai,Tamil Nadu,8250,12,2026-04-01T08:16:52.826469,91.76,8.1,1.1,1.4
cce43365-7e24-430f-8afd-aa4addbe51cd,JAL-0252,water_quality,active,1.0.0,Asifabad monitoring point,19.36667,79.28333,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.419047,2d56895e-8b6d-41ba-ae80-e330ec55c1de,Asifabad,Adilabad,Telangana,8423,12,2026-04-01T08:16:52.826469,91.48,8.11,1.14,1.4
532b6f64-db4d-4308-ba42-cafa3a26be37,JAL-0253,water_quality,active,1.0.0,Basar monitoring point,18.88333,77.96667,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.426657,7e8caaeb-30aa-45ea-9f7b-257de55eae06,Basar,Adilabad,Telangana,8596,12,2026-04-01T08:16:52.826469,91.2,8.12,1.19,1.4
059c8dba-8d54-4260-858d-9a8680ccb414,JAL-0254,water_quality,active,1.0.0,Bela monitoring point,19.73333,78.76667,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.432684,2a967442-ed9c-4293-b179-3fb260747357,Bela,Adilabad,Telangana,8769,12,2026-04-01T08:16:52.826469,90.52,8.14,1.23,1.5
5ec9b6e7-fa8a-40fe-96d0-687f5edd76a4,JAL-0255,water_quality,active,1.0.0,Bhimini -pz monitoring point,19.20972,79.59583,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.438272,192a86bc-2de1-4b78-93d9-38b193dc2824,Bhimini,Adilabad,Telangana,8942,12,2026-04-01T08:16:52.826469,90.24,8.15,1.27,1.5
07ce30f1-3715-4a1c-90d4-d27686edf108,JAL-0256,water_quality,active,1.0.0,Bhimini-pz monitoring point,19.20972,79.59472,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.444422,5b1e9b44-afb9-4ae7-81b7-99968111c66c,Bhimini,Adilabad,Telangana,9115,12,2026-04-01T08:16:52.826469,89.56,8.16,1.31,1.6
6b38b924-982e-467d-8e12-3efa9431286c,JAL-0257,water_quality,active,1.0.0,Boath monitoring point,19.34167,78.41667,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.449886,3249d20f-ee23-4a4c-b184-d347ebef2211,Boath,Adilabad,Telangana,9288,12,2026-04-01T08:16:52.826469,89.28,8.17,1.36,1.6
ffcae685-02d5-4f6d-b8de-dcd06bbd1610,JAL-0258,water_quality,active,1.0.0,Boath monitoring point,19.35,78.33333,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.456504,98237e29-1903-47c5-b31e-6d96d0e56ddf,Boath,Adilabad,Telangana,9461,12,2026-04-01T08:16:52.826469,89.0,8.18,1.4,1.6
81b4962b-48e2-408c-9945-0ade59bddad3,JAL-0259,water_quality,active,1.0.0,Burugudem monitoring point,19.33806,79.33444,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.461165,aad06137-dc0f-400d-99e9-4c13f72da0f0,Burugudem,Adilabad,Telangana,9634,12,2026-04-01T08:16:52.826469,88.72,8.2,1.44,1.6
7d01552e-aa9e-480c-8203-be7e41f6dd8f,JAL-0260,water_quality,active,1.0.0,Chincholi Bk-dw monitoring point,19.14167,78.33944,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.466949,e98d554b-618b-44d1-8a02-a7f6151ead98,Chincholi Bk,Adilabad,Telangana,9807,12,2026-04-01T08:16:52.826469,88.04,8.21,1.49,1.7
2b7c807d-4095-4066-9143-e2175ba2080a,JAL-0261,water_quality,active,1.0.0,Dandepalli monitoring point,19.01667,79.13333,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.473822,52ba574f-34c2-4653-9584-f4552b8a7a5e,Dandepalli,Adilabad,Telangana,9980,12,2026-04-01T08:16:52.826469,87.76,8.22,1.53,1.7
f50e730f-1ffb-4ddd-b7a8-e43df4f0e471,JAL-0262,water_quality,active,1.0.0,Chinsda monitoring point,20.09028,73.15806,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.479564,241ffad3-4c0c-448b-a746-42f7a99f4a1c,Chinsda,Dadra And Nagar Haveli,The Dadra And Nagar Haveli And Daman And Diu,1153,12,2026-04-01T08:16:52.826469,87.48,8.23,1.57,1.7
1d408cd1-662e-4ed6-a61c-24086d36ab04,JAL-0263,water_quality,active,1.0.0,Dapada monitoring point,20.1875,73.02361,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.485795,163401e4-52aa-4d28-b9b6-624a85c6de3a,Dapada,Dadra And Nagar Haveli,The Dadra And Nagar Haveli And Daman And Diu,1326,12,2026-04-01T08:16:52.826469,86.8,8.24,1.61,1.8
be4966aa-8e4b-42b4-bf54-971db20e66b1,JAL-0264,water_quality,active,1.0.0,Dudhani monitoring point,20.17361,73.15833,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.492480,f36ef6dd-1500-4efc-8b2f-f298d628104e,Dudhani,Dadra And Nagar Haveli,The Dadra And Nagar Haveli And Daman And Diu,1499,12,2026-04-01T08:16:52.826469,86.48,8.26,1.66,1.8
53a55194-2835-425e-93f4-72bd8ee6de4f,JAL-0265,water_quality,active,1.0.0,Khedi Ghodamba monitoring point,20.11111,73.04722,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.498176,0372247a-488b-4064-bb59-5dc3a03549c3,Khedi Ghodamba,Dadra And Nagar Haveli,The Dadra And Nagar Haveli And Daman And Diu,1672,12,2026-04-01T08:16:52.826469,86.01,8.27,1.7,1.8
e1bb6d19-6bde-44ba-954f-792180444013,JAL-0266,water_quality,active,1.0.0,Kherdi Kathepada monitoring point,20.11306,73.03194,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.503118,aec164e6-1c08-40f5-aa52-fc8a6994316c,Kherdi Kathepada,Dadra And Nagar Haveli,The Dadra And Nagar Haveli And Daman And Diu,1845,12,2026-04-01T08:16:52.826469,85.14,8.28,1.74,1.9
e13efcf9-999b-40c0-adc0-04beb0ffcef1,JAL-0267,water_quality,active,1.0.0,Kilvani Sharyapada monitoring point,20.30028,73.09056,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.509901,e869fdeb-a124-49e8-a268-013decb13b36,Kilvani Sharyapada,Dadra And Nagar Haveli,The Dadra And Nagar Haveli And Daman And Diu,2018,12,2026-04-01T08:16:52.826469,91.8,8.29,1.78,1.9
b5e64559-d357-4e6a-a029-b894f0fe99e1,JAL-0268,water_quality,active,1.0.0,Luhari_dungaripada monitoring point,20.1925,72.96528,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.515319,acb27e09-8857-4670-b351-227f1d62569e,Luhari_dungaripada,Dadra And Nagar Haveli,The Dadra And Nagar Haveli And Daman And Diu,2191,12,2026-04-01T08:16:52.826469,91.61,8.3,1.83,1.9
c440bb95-7de9-48b0-98cb-6f9c68298e28,JAL-0269,water_quality,active,1.0.0,Mandoni monitoring point,20.11111,73.13667,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.521939,dcfd0407-f4bc-46c8-aee2-f37925d99e7d,Mandoni,Dadra And Nagar Haveli,The Dadra And Nagar Haveli And Daman And Diu,2364,12,2026-04-01T08:16:52.826469,91.02,8.31,1.87,2.0
05b7c863-86d2-4c36-83bc-fed3dc2edb96,JAL-0270,water_quality,active,1.0.0,Modpada monitoring point,20.30917,73.15944,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.527663,c036493f-4dfa-4f07-ab54-92f083cedc91,Modpada,Dadra And Nagar Haveli,The Dadra And Nagar Haveli And Daman And Diu,2537,12,2026-04-01T08:16:52.826469,90.83,8.33,1.91,2.0
b3c64ef5-1ced-437f-96f4-4cf23de29b5d,JAL-0271,water_quality,active,1.0.0,Moolpada monitoring point,20.12306,73.09639,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.532785,74d7bca4-65d5-4a67-8f55-c6694d04d4b7,Moolpada,Dadra And Nagar Haveli,The Dadra And Nagar Haveli And Daman And Diu,2710,12,2026-04-01T08:16:52.826469,90.64,8.34,1.96,2.0
53e9bdc3-f549-46ca-95c6-ef8106cf98b9,JAL-0272,water_quality,active,1.0.0,Abhanga monitoring point,24.08333,91.83333,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.537833,37dffe30-9c32-4d1d-b207-77ee1eb83405,Abhanga,Dhalai,Tripura,2883,12,2026-04-01T08:16:52.826469,90.45,8.35,2.0,2.0
65f1a749-49a9-43c9-b58c-b8f0052aaf9f,JAL-0273,water_quality,active,1.0.0,Abhanga N monitoring point,24.04806,91.83889,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.544592,eca940fb-64b1-456a-b19a-21c6da753658,Abhanga N,Dhalai,Tripura,3056,12,2026-04-01T08:16:52.826469,89.86,8.36,2.04,2.1
e5a788c3-a32d-4808-aa2e-942b0aadf43c,JAL-0274,water_quality,active,1.0.0,Ambassa monitoring point,23.91528,91.86667,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.550211,257dd744-ed9a-49ff-a66c-99a134466207,Ambassa,Dhalai,Tripura,3229,12,2026-04-01T08:16:52.826469,89.67,8.37,2.08,2.1
b90771a8-ecef-4ade-ba1b-3ee5f118c6b0,JAL-0275,water_quality,active,1.0.0,Ambassa N monitoring point,23.91389,91.86806,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.556388,7604de71-0941-4378-a8a7-6818c3397b8f,Ambassa N,Dhalai,Tripura,3402,12,2026-04-01T08:16:52.826469,89.48,8.39,2.13,2.1
039a826a-2d67-43af-ad12-c5ebc5f8275e,JAL-0276,water_quality,active,1.0.0,Kamalpur monitoring point,24.20417,91.84167,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.562431,13814895-39b6-4140-a2d5-227a1b3e874b,Kamalpur,Dhalai,Tripura,3575,12,2026-04-01T08:16:52.826469,88.89,8.4,2.17,2.2
27afb83d-c3ea-45a3-803b-bee7f5ebaebb,JAL-0277,water_quality,active,1.0.0,Manu monitoring point,24.20417,91.84194,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.567671,576a110c-e00b-4d00-bfd9-f58879650309,Manu,Dhalai,Tripura,3748,12,2026-04-01T08:16:52.826469,88.7,6.71,2.21,2.2
00793371-cefc-42da-bcc3-75f7f11fa45a,JAL-0278,water_quality,active,1.0.0,Manu N monitoring point,23.99917,91.99722,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.572176,78c0069a-c0e0-45fd-8f8c-8fa700b8a08a,Manu N,Dhalai,Tripura,3921,12,2026-04-01T08:16:52.826469,88.52,6.72,2.25,2.2
b01e5016-d302-46a3-afbb-640bfda2377d,JAL-0279,water_quality,active,1.0.0,Baghbassa monitoring point,24.34056,92.21861,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.577748,d50c835d-3fca-4541-8119-04931fc318d2,Baghbassa,North Tripura,Tripura,4094,12,2026-04-01T08:16:52.826469,87.93,6.73,2.3,2.3
f04b4bb7-7175-4f18-b55b-a86581db4d84,JAL-0280,water_quality,active,1.0.0,Baghbassa N monitoring point,24.36444,92.20889,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.582621,5a5d7be8-bc97-4190-b487-6fc86b2a0600,Baghbassa N,North Tripura,Tripura,4267,12,2026-04-01T08:16:52.826469,87.74,6.75,2.34,2.3
d1c84d52-53b4-4383-8064-22d411ef0422,JAL-0281,water_quality,active,1.0.0,Damchera monitoring point,24.22222,92.28778,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.588161,5973d7d2-e18c-4eb1-b889-3135d3cd5a54,Damchera,North Tripura,Tripura,4440,12,2026-04-01T08:16:52.826469,87.55,6.76,2.38,2.3
e49d3662-0718-4789-ad35-1f253552d36f,JAL-0282,water_quality,active,1.0.0,Achhanera Pz monitoring point,27.17722,77.74556,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.594738,bf975481-d0fb-4fe6-bbe4-f22e749caa9b,Achhanera Pz,Agra,Uttar Pradesh,4613,12,2026-04-01T08:16:52.826469,86.96,6.77,2.43,2.4
7288487d-1d7f-444e-9550-873743fe705b,JAL-0283,water_quality,active,1.0.0,Bah Pz monitoring point,26.87,78.58917,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.600725,783254e5-b9eb-4b57-8eb3-85c8386d546c,Bah Pz,Agra,Uttar Pradesh,4786,12,2026-04-01T08:16:52.826469,86.77,6.78,2.47,2.4
d9ecb1ce-a085-48e0-a604-f1dbd8a83ca9,JAL-0284,water_quality,active,1.0.0,Dabar Pz monitoring point,27.04917,77.59111,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.605918,0c21df56-10d0-453c-8c4f-b1b2ad5cb60d,Dabar Pz,Agra,Uttar Pradesh,4959,12,2026-04-01T08:16:52.826469,86.58,6.79,2.51,2.4
67e42a97-7e72-4b52-91b5-214de114a4c1,JAL-0285,water_quality,active,1.0.0,Fatehabad Pz monitoring point,27.03,78.29583,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.611711,2c9b8b71-0a0f-48ae-9a26-571cc48692a1,Fatehabad Pz,Agra,Uttar Pradesh,5132,12,2026-04-01T08:16:52.826469,85.99,6.81,2.55,2.5
30011349-a66f-4c6c-b769-3ddc3b54e27c,JAL-0286,water_quality,active,1.0.0,Fatehpur Sikri monitoring point,27.09167,77.66833,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.617066,a3de25ea-b56c-425b-bbe6-6f2d13e6f11d,Fatehpur Sikri,Agra,Uttar Pradesh,5305,12,2026-04-01T08:16:52.826469,85.8,6.82,2.6,2.5
f68ffc27-011e-48b9-a8e6-c282fb7ada0e,JAL-0287,water_quality,active,1.0.0,Gangapur Basai monitoring point,26.81667,77.45,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.623332,6d39f7e8-3b64-4af9-9649-3c754595e9d0,Gangapur Basai,Agra,Uttar Pradesh,5478,12,2026-04-01T08:16:52.826469,85.61,6.83,2.64,2.5
ff3ff631-dc8c-4bbc-af2a-9bd8c39f5d02,JAL-0288,water_quality,active,1.0.0,Gangapur Basai New monitoring point,26.83694,77.47167,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.630146,c9757464-19c2-465f-b180-3b097c0378d3,Gangapur Basai New,Agra,Uttar Pradesh,5651,12,2026-04-01T08:16:52.826469,85.03,6.84,2.68,2.6
80e2e07e-ee90-469d-9339-44079d8da02c,JAL-0289,water_quality,active,1.0.0,Jagner Pz monitoring point,26.86639,77.60139,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.636523,449e444c-6ceb-4423-b254-7178e301f2e6,Jagner Pz,Agra,Uttar Pradesh,5824,12,2026-04-01T08:16:52.826469,84.84,6.85,2.72,2.6
133eb86e-195a-4c95-9a8e-49d9f8c35df9,JAL-0290,water_quality,active,1.0.0,Kagraul monitoring point,27.02361,77.85,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.644743,311b10bb-b250-4ceb-8fb6-d5580020a056,Kagraul,Agra,Uttar Pradesh,5997,12,2026-04-01T08:16:52.826469,84.65,6.86,2.77,2.6
80743b04-461d-4f98-b16a-4db00429802f,JAL-0291,water_quality,active,1.0.0,Khundauli Pz monitoring point,27.30806,78.02944,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.651988,e9d171ee-a2b6-4bd1-9d28-8145f3875220,Khundauli Pz,Agra,Uttar Pradesh,6170,12,2026-04-01T08:16:52.826469,84.46,6.88,2.81,2.6
7f549edb-f303-456f-ab8d-18bdad0c9f68,JAL-0292,water_quality,active,1.0.0,Banbasa Hp monitoring point,29.08333,80.00028,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.658942,709745e0-1e05-4e37-97ec-a77b3054e882,Banbasa Hp,Champawat,Uttarakhand,6343,12,2026-04-01T08:16:52.826469,83.87,6.89,2.85,2.7
ab82162d-66eb-4e32-8059-c55840f0310f,JAL-0293,water_quality,active,1.0.0,Bastia Hp monitoring point,29.12056,80.0,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.665937,62fb766d-21cf-4022-be49-f8d3f85aaaa8,Bastia Hp,Champawat,Uttarakhand,6516,12,2026-04-01T08:16:52.826469,83.68,6.9,2.89,2.7
44157540-8a82-4c1c-95b5-d14be24b784c,JAL-0294,water_quality,active,1.0.0,Chhorba monitoring point,30.41944,77.82611,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.673264,9c13a6f0-096d-4b2b-a7b2-28d127f7de04,Chhorba,Dehradun,Uttarakhand,6689,12,2026-04-01T08:16:52.826469,83.09,6.91,2.94,2.8
0bd7c71a-226c-4c38-824f-69299a8d83fb,JAL-0295,water_quality,active,1.0.0,Chhorba Piezometer monitoring point,30.41944,77.82611,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.679150,bad7c204-802a-4a5e-9ca3-428c2d679408,Chhorba Piezometer,Dehradun,Uttarakhand,6862,12,2026-04-01T08:16:52.826469,82.9,6.92,2.98,2.8
d604f6ba-9322-4cff-88e7-465c1e316fdf,JAL-0296,water_quality,active,1.0.0,Jhajra monitoring point,30.34,77.91667,2026-04-01T08:16:52.826469,2026-04-01T08:16:54.686204,a228aca4-5c49-4ed1-b87e-b811f8802099,Jhajra,Dehradun,Uttarakhand,7035,12,2026-04-01T08:16:52.826469,82.71,6.94,3.02,2.8
